symbol,famtyp,ipoage,firmage,assets,famstyle,ceoname,ceo_fam,beceo,tenure,ceopattern,duality,ceo_own,ins_own,secfifshare,firstshare,control_own,power_dev
2750,3,4,23,806891975.8,1,æ¨__ä¿,family,2014,5,1,1,0.80000001,68.7742,28.23,41.380001,33.903999,0.80379999
2751,1,4,15,3683527853,1,___é¾,family,2018,1,1,1,27.84,2.3643999,16.34,27.84,27.84,1
2752,3,4,27,4711344607,1,__°¸ä¿,family,2013,6,1,0,0,83.938499,14.65,69.059998,53.114498,0.76910001
2753,3,4,19,2388175629,1,___è´,nofamily,2018,1,1,0,0,17.5648,36.77,25.84,30.33,1
2756,1,4,19,4542063538,1,é«__æ±,family,2013,6,1,1,45.27,13.125,18.91,45.27,45.752899,0.99440002
2757,3,4,23,2372802218,1,è©¹ä»»å®,family,2014,5,1,0,4.8099999,51.500198,21.82,37.610001,42.889999,1
2759,3,4,23,3241241439,1,_´é__,family,2014,5,1,1,31.76,72.986397,38.66,30.559999,36.004002,0.92180002
2760,1,4,22,1250319816,2,___,nofamily,2018,1,1,1,16.540001,26.7675,30.73,20.58,8.9069996,0.43279999
2762,3,4,23,1074779796,1,____,nofamily,2019,0,1,0,0,0.32550001,33.279999,30.290001,62.16,1
2763,1,4,12,2510119655,1,___å¹,family,2016,3,1,1,33.619999,0.1452,34.09,33.619999,33.619999,1
2765,3,4,23,3481097759,1,_±ä_ç¿,family,2017,2,1,0,1.14,5.6897998,13.5,45.759998,52.98,1
2766,2,4,22,5556741053,2,__äº,nofamily,2016,3,1,0,33.990002,16.0443,21.18,33.990002,11.855,0.97329998
2767,3,4,28,890693593.4,1,_³æ_,family,2016,3,0,0,0,0.68000001,23.35,47.279999,69,1
2768,3,4,19,4861559154,1,____,family,2014,5,1,1,46.450001,25.569901,18.360001,46.450001,55.301102,0.98030001
2770,3,4,14,3424574204,1,å¼___,nofamily,2016,3,0,0,0,55.651402,13.9,44.27,44.6147,0.99830002
2772,3,4,14,5012915611,1,__º®,nofamily,2016,3,1,0,0.72000003,6.1108999,14.01,29.950001,38.82,1
2773,3,4,23,5827016800,1,__,family,2019,0,1,0,8.1999998,43.925701,39.5,33.349998,60.486,0.88309997
2774,3,2,21,1626307712,1,ç½___,family,2015,4,1,0,4.7800002,48.869999,27.969999,44.330002,68.7174,0.96700001
2775,3,4,23,4609391666,1,é«___,nofamily,2017,2,1,0,0.49000001,30.4753,29.620001,20.77,43.259998,0.89880002
2776,3,4,13,3142124012,1,___å¨,family,2015,4,1,0,18.469999,1.8363,22.969999,30.76,50.900002,1
2778,3,3,21,807000244.5,1,è®¸æ_ç¥,family,2014,5,1,1,28.26,18.751301,22.540001,28.26,28.26,1
2779,3,4,22,853117533.5,1,_´æ__,family,2014,5,1,1,5.52,56.053398,16.68,51.549999,66.010002,1
2780,1,4,18,830254095.7,1,å¼__,family,2014,5,1,1,26.469999,17.575899,16.27,26.469999,26.469999,1
2781,3,4,24,4774441152,1,ä½___,nofamily,2014,5,1,0,0.01,46.8503,18.58,39.299999,25.030001,0.51490003
2782,3,4,15,1189637832,1,___,family,2013,6,1,1,0,72.528801,36.82,35.560001,33.426899,0.87620002
2787,3,4,21,2364317653,1,å¼___,nofamily,2018,1,1,0,0.43000001,6.0823002,18.440001,38.189999,52.990002,1
2788,3,3,11,7537992117,1,_´é_ç¥,family,2014,5,1,1,0,45.358398,6.3400002,35.34,36.48,1
2789,3,3,25,4567743407,1,__µ·äº,family,2015,4,1,1,43.43,3.3406999,8.5500002,43.43,43.43,1
2791,3,3,16,4952407280,1,_½å_é²,family,2014,5,1,1,37.740002,10.2049,27.440001,37.740002,37.740002,1
2792,3,3,23,3142025386,1,_¶ææ¸,family,2013,6,1,0,26.09,5.6391001,29.530001,38.380001,64.470001,1
2793,3,3,21,7460560293,2,_¹çå®,nofamily,2015,4,1,1,37.07,3.2131,27.99,37.07,48.701,0.91540003
2795,1,3,16,756494685.4,2,é²_¸­ä¸,nofamily,2019,0,0,0,0,69.110199,39.830002,29,13.1468,0.4533
2796,3,3,29,2431854691,1,_©æ__,family,2014,5,1,0,4.4400001,8.4771004,21.719999,29.139999,40.02,1
2798,3,3,25,7002181559,1,_´å__,family,2013,6,1,0,14.71,14.8968,44.740002,15.16,44.580002,1
2800,3,3,11,895473349.2,1,___å®,family,2018,1,1,1,4.3000002,46.110001,7.3099999,44.990002,29.0445,0.58929998
2801,3,3,10,1229511274,1,ä½_¹³,family,2015,4,1,1,39.380001,5.7104001,34.220001,39.380001,41.162201,0.93400002
2802,3,3,18,619828441.2,1,é¡¹æ´ªä¼,family,2014,5,1,1,57.57,2.6817,10.63,57.57,57.57,1
2803,3,3,16,2439256660,1,å¼__å¹,family,2016,3,1,0,1.75,33.0891,32.709999,23.07,36.689999,1
2805,1,3,19,927805231.9,1,èµµå_è¾,family,2014,5,1,1,43.540001,4.1582999,8.2399998,43.540001,43.540001,1
2806,3,3,24,2076907431,1,ç½__å¸,nofamily,2017,2,1,0,0.039999999,24.178499,29.08,32.02,32.02,1
2808,3,3,17,845630083.6,1,ä½__æ¸,family,2015,4,1,1,39.52,5.3962002,14.02,39.52,53.470001,1
2809,3,3,14,1688920821,1,____,family,2013,6,1,1,47.110001,10.148,11.57,47.110001,47.110001,1
2810,3,3,27,1481924303,1,æ¯__ä¸,family,2014,5,1,0,2.4200001,13.6094,13.28,30.01,39.380001,1
2811,3,3,25,3422701650,1,FU CHUN,nofamily,2018,1,0,0,0,55.7719,24.93,47.240002,65.220703,0.9605
2812,3,3,13,12193188361,1,____,family,2014,5,1,0,8.6999998,37.034801,37.599998,17.01,,
2813,1,3,13,1103970289,1,å¼__æ¶,nofamily,2015,4,1,0,1.67,0.0143,3.0699999,67.970001,67.970001,1
2815,3,3,24,5377956228,1,å§__é£,family,2013,6,1,1,56.310001,5.9742999,12.51,56.310001,65.879997,1
2816,3,3,10,537407336,1,æ¢_µ·_,nofamily,2019,0,1,0,1.4299999,9.9864998,28.49,12.43,32.48,1
2817,3,3,23,831803641.2,1,ä½__å½,family,2013,6,1,0,3.46,0.16500001,8.5799999,40.049999,43.509998,1
2818,3,3,19,5992595353,1,___,family,2015,4,1,0,8.6099997,4.7062001,37.790001,43.240002,79.260002,1
2821,3,3,21,3758736367,1,HAO HONG,family,2014,5,1,1,4.4000001,66.874298,13.92,39.610001,32.5984,0.74070001
2822,3,3,25,6065098465,1,åº__è¯,family,2017,2,1,0,10.68,4.5563998,18.48,28.07,38.75,1
2823,3,3,10,3213899389,1,å¼_µ©å®,family,2014,5,1,1,26.969999,4.6759,35.110001,32.27,59.240002,1
2824,3,2,14,1429370546,1,___,nofamily,2015,4,1,0,9.8500004,0.058699999,31.049999,29.98,29.98,1
2825,3,3,14,1082228877,1,é©»§_,nofamily,2017,2,0,0,0,4.8590002,35.040001,31.84,33.012901,0.96390003
2826,1,3,12,835405794.3,1,é«__,family,2016,3,1,1,26.26,14.1988,23.84,26.26,26.377399,0.87980002
2828,3,3,10,2522693036,1,__¹³è´,family,2015,4,1,1,0,0.0064,13.63,16.190001,16.190001,1
2829,2,3,14,1482431754,1,å¾___,nofamily,2017,2,1,0,3.6300001,2.6083,33.650002,28.530001,54.549999,1
2831,3,3,17,12574553982,1,____,family,2016,3,1,1,11.13,16.774799,21.280001,52.919998,66.139999,1
2832,3,3,16,2524364584,1,_³é__,nofamily,2015,4,1,0,3.75,14.7155,20.99,41.25,52.597301,0.99129999
2833,3,3,13,1980418209,1,___æ´,family,2015,4,1,1,40.25,10.9138,23.58,40.25,53.25,1
2835,2,3,15,928460358.4,1,__å¿,family,2015,4,1,1,31.32,1.2711999,36.919998,31.32,59.220001,1
2836,3,3,13,760573439.6,1,__µ·_,nofamily,2014,5,1,0,0,71.011902,8.7200003,64.769997,64.769997,1
2837,3,3,14,2348107205,1,é½__,family,2016,3,1,1,6.1900001,31.263399,15.02,26.620001,23.450399,0.71469998
2838,3,2,17,1916031628,1,_¿æ__,nofamily,2013,6,1,0,0.52999997,52.955502,26.01,48.060001,69.139999,1
2840,3,2,18,3062145607,1,_±ä¿­_,family,2014,5,1,0,0,69.905403,18,41.459999,42.751598,0.96460003
2841,2,2,14,9973380955,1,__¸¹_,nofamily,2017,2,1,0,1.5700001,15.7954,35.400002,11.84,49.970001,1
2842,3,2,22,2273254878,1,___ä¸,family,2017,2,1,0,0,40.670502,40.439999,19.450001,57.208801,1
2843,1,2,16,787518778,1,___,nofamily,2017,2,1,0,0.19,64.1614,35.830002,28.049999,28.5998,0.90450001
2845,3,2,15,6400650879,1,ä¸__,family,2014,5,1,1,25.24,6.8301001,38.650002,25.24,61.3358,0.95999998
2846,3,2,13,1461938561,1,ç¿___,family,2017,2,1,0,0,0.76230001,37.299999,29.709999,69.080002,1
2847,3,2,14,1660167106,1,å¼_æ­,family,2014,5,1,1,9.5100002,64.0299,30.799999,37.68,66.121902,0.96560001
2848,3,2,18,1067043821,1,æ¸¸å__,family,2016,3,1,0,1.95,6.9485998,12.08,27.93,39.379902,1
2849,1,2,14,1544166290,1,é»___,nofamily,2017,2,0,0,0.60000002,15.94,28.639999,22.709999,22.73,1
2850,3,2,23,3773800054,1,_±å»º_,family,2017,2,1,0,11.89,24.7344,24.48,38.23,52.498299,0.94999999
2851,3,2,16,3946304205,1,ç«¥æ°¸_,family,2016,3,1,1,21.25,17.828899,20.190001,21.25,30.67,1
2852,3,2,20,2701875971,1,__»º_,family,2014,5,1,1,29.709999,29.496,33.099998,29.709999,49.186401,0.87459999
2853,3,2,14,2003278752,1,é©¤¼_,family,2014,5,1,1,51.599998,16.8829,21.059999,51.599998,61.370399,0.97970003
2855,3,2,12,2751899683,1,___,nofamily,2014,5,1,0,0,66.269997,16.98,50.099998,58.6908,0.9425
2856,3,2,35,1542986019,1,_¨æ°´æ£,family,2015,4,1,0,0.99000001,22.99,24.549999,51.02,56.766602,0.78079998
2857,2,2,23,612262239.9,1,___å¯,family,2014,5,1,0,6.2399998,16.4939,25.85,12.47,30.16,1
2858,3,2,17,739462888.8,1,å¤__,family,2015,4,1,1,23.99,19.886,31.469999,23.99,35.549999,0.92479998
2859,3,2,18,2104568277,1,_¹é_äº,family,2016,3,1,1,2.25,67.193901,13.91,48.709999,49.3969,0.8671
2860,3,2,22,1365441409,1,æ¥¼å_ä¼,family,2017,2,1,0,3.3299999,16.591,21.700001,33.419998,44.852001,0.86769998
2861,3,2,9,1385745093,1,é»__,family,2016,3,1,1,31.58,3.9103999,23.309999,31.200001,47.398899,0.96710002
2862,3,2,27,648773281.2,1,_¡ä__,family,2017,2,1,1,40.709999,,24.24,40.709999,55.419998,1
2863,1,2,14,4462913451,1,ä½___,nofamily,2018,1,1,0,0.47,69.4049,29.52,38.220001,25.131201,0.49610001
2864,3,2,22,928877916.4,1,è°¢æ__,family,2016,3,1,1,42.889999,19.3675,15.63,42.889999,42.889999,1
2865,3,2,16,1840996158,1,___çº,family,2019,0,1,1,3.72,64.218597,29.360001,39.740002,55.093201,0.81330001
2866,3,2,12,1733862126,1,_¹ä_æ°,family,2014,5,1,1,62.200001,6.3003998,5.73,62.200001,64.951599,0.98400003
2867,3,2,12,5922031696,1,_¨å__,family,2015,4,1,1,0,84.097504,19.059999,55.549999,61.8946,0.95810002
2868,3,2,16,1010052912,1,èµ_½­å¹,family,2015,4,1,1,0,75.012802,44.689999,30.32,29.7136,0.98000002
2870,1,2,20,967244375.2,1,___è½,nofamily,2017,2,1,0,5,0.34999999,35,30,30,1
2871,3,2,24,799909010.2,1,____,nofamily,2015,4,1,0,0,5.9400001,10.27,64.620003,72.640198,0.97820002
2873,3,2,24,1083647585,1,_£å¤§ä¼,family,2013,6,1,1,0,55.833698,19.049999,44.040001,35.231998,0.80000001
2875,3,2,18,1237039100,1,_¹ç_,family,2016,3,1,1,31.129999,0.0035,40.540001,31.129999,58.799999,1
2876,1,2,12,2437335273,1,å¼_»º_,family,2016,3,1,1,26.59,10.8969,23.85,26.59,26.59,1
2877,3,2,18,1326722835,1,æ²___,family,2015,4,1,1,37.48,1.5304,27.110001,37.48,38.415298,0.98479998
2878,3,2,21,1324407730,1,å­__,family,2018,1,1,1,14.58,54.575298,23.799999,44.32,63.330002,1
2879,3,2,22,1815466379,1,_´å__,nofamily,2016,3,1,0,0.94,4.4575,7.98,33.970001,33.970001,1
2881,3,2,12,784635782.6,1,__¹³,family,2015,4,1,1,43.439999,21.3442,31.77,43.439999,46.752399,0.82010001
2882,3,2,23,2412354823,1,__°¸æ±,family,2014,5,1,1,0,1.2752,22.799999,56.830002,79.010002,1
2883,2,2,32,595935146.8,1,____,family,2018,1,1,1,15.17,17.632999,26.790001,15.17,36.709202,0.87239999
2884,3,2,26,1520553807,1,__µ·æ³,family,2016,3,1,1,29.639999,0.8599,23.379999,29.639999,45.529999,1
2885,3,2,23,1539627932,1,____,nofamily,2019,0,1,0,5.8200002,4.9720998,23.09,26.57,33.750599,0.92720002
2886,3,2,18,1314337233,1,ä½__,family,2015,4,1,0,26.58,21.990999,43.529999,19.379999,54.984798,0.98189998
2887,3,2,21,2965221778,1,ç¥_°¸,family,2014,5,1,0,22.5,8.2936001,32.349998,40.099998,62.599998,1
2888,3,2,22,472099906.7,1,HONGBO YAO,family,2018,1,1,1,62.779999,6.5735002,9.6199999,62.779999,66.32,1
2889,3,2,18,12017144791,1,å­__å¹,family,2015,4,1,1,46.110001,1.0901,27.23,46.110001,72.449501,0.99269998
2890,1,2,20,641103479.2,1,_³ç_,nofamily,2016,3,1,1,3,21.17,27.1,28.59,28.59,1
2891,3,2,17,1700206820,1,___ç¤,family,2014,5,1,1,0,73.861504,39.490002,30.459999,45.7355,0.8872
2892,3,2,9,839673277.7,1,___ä¸,family,2015,4,1,1,24.41,7.1802001,36.25,28.92,58.729401,0.97060001
2893,1,2,17,2014852192,1,__µ«,nofamily,2019,0,1,0,0.5,10.6368,31.309999,27.57,27.57,1
2895,3,2,17,2821236921,1,_´æµ·_,nofamily,2015,4,1,1,0.1,78.005302,3.77,76.290001,51.106602,0.76289999
2896,3,2,13,1016840570,1,å®___,nofamily,2018,1,1,0,0.059999999,68.923401,38.130001,27.790001,55.442501,0.96939999
2897,3,2,24,3085262379,1,___å®,family,2015,4,1,0,2.3,55.237499,10.73,47.48,37.943699,0.66850001
2898,3,2,17,835978330.1,1,_¡èµ¤_,nofamily,2015,4,1,0,0,15.86,19.110001,51.150002,56.830002,1
2899,1,2,15,1260719284,1,ä¸___,family,2015,4,1,1,0,62.808102,17.85,33.889999,30.500999,0.89999998
2900,3,2,23,2672123690,1,ç§¦å_é£,family,2016,3,1,1,39.07,9.2278996,27.610001,39.07,50.689999,1
2901,3,2,15,2238773032,1,ç½__,nofamily,2015,4,1,0,0.02,73.706001,44.77,44.73,88.105301,0.99419999
2902,3,2,11,1886004798,1,____,nofamily,2019,0,1,0,0,11.0396,8.2600002,45.400002,48.369999,1
2903,3,2,15,670434227.6,1,è®¸ç_é¸,family,2016,3,1,0,7.4400001,0.44690001,16.639999,38.25,50.57,1
2905,3,2,15,3113309634,1,___ä¸,family,2016,3,1,0,0,12.6464,24.1,53.720001,65.480003,1
2906,2,2,26,4702137896,1,_¹æ·¦_,family,2016,3,1,1,0,84.136902,27.16,57.25,29.406099,0.51359999
2907,3,2,23,1637469529,1,____,nofamily,2015,4,1,0,9.6599998,47.135399,39.150002,46.84,72.452797,0.9508
2908,1,2,20,918174434.4,1,_¢æ_å½,family,2015,4,1,1,30.18,6.1198001,20.25,30.18,30.18,1
2909,3,2,13,998981936.2,1,_¹ç__,family,2018,1,0,0,0.41999999,58.952099,15.32,45.349998,47.042,0.98229998
2910,1,2,19,2492726975,1,___æµ,nofamily,2017,2,1,0,0.2,45.094898,38.610001,16.889999,35.769501,0.87330002
2913,3,2,11,3559190270,1,è´ºæ³¢,family,2015,4,1,0,6.7600002,63.212101,17.91,54.060001,67.580002,1
2915,1,2,19,1865413539,1,___,nofamily,2016,3,1,0,4.3400002,45.840199,31.719999,21.77,24.745899,0.68610001
2917,3,2,25,891785570.3,1,___,family,2016,3,1,0,29.99,30.5702,38.470001,29.99,42.029999,1
2918,3,2,21,5178766528,1,_§ç¤¼_,family,2015,4,1,0,0,11.0323,38.080002,31.01,66.158897,0.9576
2919,3,2,25,699552468,1,____,family,2015,4,1,1,49.34,4.7493,17.16,49.34,49.34,1
2921,1,2,24,1258047733,1,__å¼,family,2015,4,1,1,24.299999,20.826401,23.639999,24.299999,33.299999,1
2922,1,2,20,1418172093,1,___é¾,nofamily,2016,3,1,0,6.6100001,45.716,16.33,44.459999,44.459999,1
2923,2,1,20,1326680483,1,___,nofamily,2018,1,1,0,0.18000001,3.9860001,34.349998,29.889999,59.779999,1
2925,3,1,8,5436940240,1,____,nofamily,2017,2,1,1,5.5900002,72.3992,19.9,49.369999,55.230999,0.9964
2927,3,1,11,1115030484,1,é»_ä¹,family,2015,4,1,1,53.93,68.212303,13.72,54.669998,53.938,0.9321
2928,3,1,13,9794823583,1,____,nofamily,2019,0,0,0,0,76.209198,32.369999,35.959999,62.141998,0.94129997
2929,3,1,16,4937168337,1,è®¸æ__,nofamily,2015,4,1,0,0,35.156502,33.25,35.52,62.444599,0.9659
2930,3,1,7,3579523265,1,__µ·å·,family,2015,4,1,1,4.0999999,61.134201,31.370001,32.490002,48.4263,0.82249999
2931,3,1,16,789044013.1,1,_£å__,family,2016,3,1,1,10.67,58.260201,25.59,43.34,42.9622,0.69940001
2932,3,1,11,638422343,1,____,family,2013,6,1,1,30.4,13.0016,30.540001,30.4,47.75,1
2933,3,1,22,1660660573,1,å¼_»ºè¿,nofamily,2016,3,1,0,6.02,12.5051,22.43,38,44.009998,1
2937,3,1,18,1149228542,1,____,nofamily,2017,2,1,0,3.8900001,71.429901,35.310001,24.540001,38.202999,0.66540003
2940,2,1,18,1384985439,1,___å±,nofamily,2019,0,1,0,0,43.121799,15.89,37.779999,32.502201,0.68430001
2942,3,1,20,1308329172,1,å¾_¾¤è¾,family,2013,6,1,1,5.0599999,58.355598,15.31,54.5,64.309998,1
2943,3,1,21,1068036006,1,_¨å_çº,family,2015,4,1,1,35.57,14.2029,22.139999,35.57,35.567001,1
2945,3,0,22,16509632681,1,_±æ__,nofamily,2019,0,1,0,0,90.4729,25.73,64.459999,64.459999,1
2946,3,0,13,5364086116,1,_±å_,nofamily,2017,2,1,0,0,90.479401,23.950001,65.599998,81.338303,1
2947,3,0,8,1355954262,1,__¤©å¹,family,2017,2,1,0,0,20.560801,19.4,38.189999,58.444698,0.9752
2949,3,0,26,1879356871,1,___æ­,family,2015,4,1,1,26.48,24.7232,35.259998,26.48,47.818199,0.82569999
2950,3,0,17,3155715682,1,å´__æµ,family,2016,3,1,1,23.02,6.7740002,44.830002,23.02,37.610001,1
2951,3,0,11,1522266814,1,__µ·_,family,2017,2,1,1,26.34,88.911697,21.389999,65.839996,82.300003,1
2952,3,0,7,917316296.3,1,JIA JITAO,family,2012,7,1,1,36.650002,39.193901,36.549999,36.650002,36.650002,1
2953,3,0,10,1246798339,1,__¼º,nofamily,2016,3,1,0,2.77,0.1038,8.5900002,61.110001,64.790001,1
2955,3,0,9,3964145371,,__º¬,family,2019,0,1,0,14.08,32.965302,46.919998,17.33,56.722099,
2956,3,0,18,1654494007,1,è°¢å_å¥,family,2017,2,1,1,0,67.525002,42.830002,21.1,55.963402,0.9928
2957,1,0,18,3203006244,1,å½_ä¸,nofamily,2016,3,1,0,0,87.121201,38.369999,41.869999,29.899401,0.7141
2959,3,0,13,2532217704,1,___å³,family,2017,2,1,1,0,49.853901,28.370001,44.419998,46.891998,0.91689998
2961,3,0,26,6387714431,1,___,nofamily,2019,0,1,0,0,90.022903,14.41,75.580002,54.0774,0.75580001
2962,3,0,7,1892715699,1,å»_½¬_,family,2017,2,1,1,31.139999,11.6826,31.620001,28.58,31.1439,0.92909998
2963,3,0,19,2287045879,1,_´å__,family,2016,3,1,1,23.360001,15.2819,38.080002,23.360001,48.742901,0.90100002
2965,3,0,15,2353529595,1,è°¢ç¥¥å¨,family,2019,0,1,0,19.440001,7.6406999,42.16,25.35,47.280201,0.94639999
2968,2,0,21,995353271.9,1,___é¡,family,2016,3,1,0,6.98,26.5476,32.290001,28.92,48.429401,0.85320002
2969,3,0,8,3794250379,1,___,family,2017,2,1,1,0,87.2537,32.459999,48.919998,42.570202,0.87019998
2970,2,0,17,2051273408,1,èµµå__,family,2018,1,1,1,26.42,25.810101,43.119999,26.42,45.75,1
2971,3,-1,16,1224965545,1,_¨æ_,family,2018,1,1,1,20.969999,47.009998,47.73,27.959999,44.150002,1
2972,3,0,21,1219082452,1,å¼__,family,2014,5,1,0,7.8699999,3.5948,16.469999,51.919998,59.790001,1
2973,3,-1,18,3276870221,1,___äº,family,2019,0,1,0,28.84,16.218,42.849998,37.709999,69.172798,0.93540001
2975,2,-1,14,741090424.6,1,___,nofamily,2018,1,1,0,5.8299999,13.63,50.959999,31.09,75.863197,0.95349997
2976,3,-1,7,622496095.8,1,____,family,2017,2,1,1,56.669998,6.8600001,19.629999,75.550003,86.510803,0.96569997
200160,1,19,20,683092077.2,2,èµµæ°¸_,nofamily,2018,1,1,1,0,21.0168,18.959999,29.49,29.49,1
200168,3,19,22,514650229.3,1,__¸¿_,family,2018,1,1,1,0,67.589996,25.969999,36.990002,51.480099,1
200512,3,26,26,1956448836,2,æ½___,nofamily,2017,2,1,1,0,50.689999,21.59,29.1,13.5193,0.3026
300001,1,10,15,14967976997,1,å±___,nofamily,2018,1,1,0,3.3800001,54.140701,10.24,39.48,22.907801,0.54759997
300002,3,10,18,5282635392,1,__¤§_,nofamily,2018,1,1,0,0.37,5.2484999,17.93,11.01,17.48,1
300003,1,10,11,15926290884,2,_²å__,family,2007,12,1,1,12.87,56.2845,27.799999,13.7,19.506001,0.76429999
300004,3,10,20,2741695023,1,ä»»å_,nofamily,2019,0,1,0,0,11.6503,33.709999,11.18,30.209999,1
300005,3,10,20,2900346066,1,___,family,2017,2,1,1,6.77,10.4739,18.23,16.43,23.200001,1
300006,3,10,12,3501431031,1,_±å_,family,2007,12,1,1,22.709999,11.8672,19.85,22.709999,28.66,1
300007,3,10,11,4803578905,1,å¼___,nofamily,2015,4,0,0,0,1.3581001,9,19.950001,25.120001,1
300008,1,10,18,2024537949,1,____,nofamily,2018,1,1,0,0.029999999,14.4096,19.030001,18.83,19.689199,0.96850002
300009,3,10,19,3226206231,1,å®_¤¼_,family,2007,12,1,1,26.52,16.364599,12.3,26.52,34.103802,0.96969998
300010,1,10,20,7656794945,1,çª¦æ_,nofamily,2019,0,0,0,8.3900003,19.238501,14.69,15.26,15.26,1
300011,3,10,17,3627991635,1,é¡¾å_ä¼,family,2019,0,1,1,16.129999,22.8503,31.379999,16.129999,26.0051,0.94260001
300012,3,10,16,4434268400,1,_³å___,nofamily,2018,1,0,0,0.25,49.0858,24.77,23.389999,18.139999,1
300013,3,10,22,1940264441,1,è°¹³æ±,nofamily,2015,4,0,0,0,29.8862,24.52,10.38,20.0881,0.89560002
300014,3,10,18,16294548765,1,__»º_,nofamily,2019,0,1,0,1.0599999,61.452301,11.63,32.970001,36.900002,1
300015,3,10,12,11894748817,1,___,nofamily,2007,12,1,0,3.5599999,58.884399,29.959999,37.810001,46.614201,0.86040002
300016,3,10,27,1623818111,1,WANG XU,family,2017,2,1,1,0,17.8071,15.92,22.370001,22.370001,1
300018,3,10,18,1243785602,2,____,family,2017,2,1,1,5.5900002,4.1374998,16.959999,5.5900002,24.15,1
300019,3,10,21,1146747113,1,___å¼,nofamily,2017,2,0,0,0.059999999,23.5809,37,17.799999,32.150002,1
300020,3,10,27,6313987388,1,___,nofamily,2019,0,1,0,0,32.2798,8.5100002,25.540001,14.6424,0.56580001
300021,3,10,14,3915134143,2,è°¢æ°¸_,nofamily,2006,13,1,0,0.07,6.6683998,27.530001,23.299999,46.040001,1
300022,3,10,11,1755253830,1,____,family,2008,11,1,1,12.27,6.9000001,15.53,12.27,22.414499,0.93940002
300023,3,10,18,583125461.1,1,èµµæ_,family,2015,4,1,1,34.040001,30.003901,33.939999,34.040001,38.23,1
300025,1,10,16,1612173327,2,_±å_æ¥,family,2018,1,0,1,0,15.6887,10.21,15.63,11.8788,0.75999999
300027,3,10,15,10830053590,1,___ç£,family,2008,11,1,0,6.02,18.697901,21.950001,20.74,26.76,1
300028,3,10,20,183023263.6,1,__»º_,nofamily,2018,1,0,1,0,,7.4099998,27.98,27.98,1
300029,3,10,11,97306531.79,2,äº__,nofamily,2015,4,0,0,0,21.889999,10.12,21.889999,10.945,0.498
300030,3,10,23,1506796710,1,____,family,2007,12,1,1,23.43,10.7006,15.86,23.43,25.459999,1
300031,1,10,19,4020280527,1,____,family,2019,0,1,1,22.75,18.637501,16.190001,22.75,22.75,1
300033,1,10,18,5235969279,1,__³¥,family,2007,12,1,1,36,21.3466,30.65,36,36,1
300035,3,10,15,2766371479,1,___æ­,family,2017,2,1,0,2.9200001,23.2791,12.92,12.58,3.3577001,0.2166
300036,1,10,22,3061994413,1,å®__ç¦,nofamily,2008,11,1,0,5.1199999,32.1147,14.78,11.91,11.91,1
300037,3,9,11,4948955341,1,_¨è¾¾_,family,2010,9,1,0,8.3299999,26.131399,24.51,15.07,41.169998,1
300038,3,9,15,14672621347,1,å¼___,family,2018,1,1,1,1.21,52.445099,20.379999,30.32,36.991901,0.94880003
300039,3,9,19,2842499295,1,____,nofamily,2008,11,1,0,0.22,12.9876,28.190001,16.049999,17.6236,0.71899998
300040,3,9,19,4954797330,1,èµµæ_çº,family,2007,12,1,0,15.79,4.4407001,21.629999,20.780001,36.57,1
300041,3,9,21,2684873028,1,___ä¸,family,2013,6,1,0,0.33000001,7.4335999,18.32,17.84,27.040001,1
300042,1,9,20,1085570379,1,____,nofamily,2015,4,1,0,0,33.542099,33.279999,24.93,21.629999,1
300043,3,9,19,5740027824,1,__³½å³,nofamily,2017,2,1,0,1.8,6.1518998,17.030001,32.77,46.130001,1
300044,3,9,22,4557160137,1,_¨å_,family,2014,5,1,1,13.23,18.069201,19.059999,13.23,17.65,1
300045,2,9,11,2310128291,1,___,nofamily,2013,6,1,0,0.19,7.2932,25.9,17.700001,38.400002,1
300046,1,9,15,806758165.8,1,è¢__,nofamily,2016,3,0,0,0,34.391602,4.04,30.02,14.938,0.49759999
300047,1,9,12,5740434753,1,__¢æ_,nofamily,2018,1,0,0,0,4.6721001,14.43,9.2399998,9.2399998,1
300048,1,9,16,3754925948,1,_¶è__,family,2009,10,1,1,1.25,21.4816,8.04,21.48,8.0805998,0.35550001
300049,1,9,18,2250226095,1,__,nofamily,2014,5,1,0,0.38999999,16.727699,20.129999,11.31,14.78,0.85189998
300050,3,9,18,3295576468,1,_±å¤§å¹,nofamily,2015,4,1,0,0,1.5503,19,17.57,17.57,1
300051,1,9,15,808535974.3,1,ä¸_»º_,nofamily,2019,0,0,1,0,1.814,4.9099998,37.82,37.82,1
300052,3,9,11,1438349150,1,____,family,2012,7,1,1,0.31999999,40.368599,15.28,27.370001,32.9841,0.81889999
300054,3,9,11,4201730002,1,_±é¡º_,family,2008,11,1,0,15.02,17.409,25.67,15.14,30.16,1
300055,3,9,21,7161150952,1,ä½__,family,2019,0,0,0,0,13.8679,11.38,27.5,27.92,1
300056,3,9,18,1903215590,2,å¾_ä¸,nofamily,2019,0,1,0,0,35.583401,38.049999,15.01,9.6499996,1
300057,3,9,21,6919080632,1,____,family,2007,12,1,1,33.130001,4.3748999,11.42,33.130001,33.130001,1
